RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2645673	-3653600	65.5	-23.533333	653000	-233200	27WUN8279966539	NQ27-09	T	SPUR		IC	34			603		N				HAGATAFLA	Hagatafla	Hagatafla	1995-09-06
1	-2645669	-3653596	65.9	-15.05	655400	-150300	28WDU9772208765	NQ27-12	T	UPLD		IC	20					N				HAGANGAURDH	Hágangaurð	Hagangaurdh	1994-01-14
1	-2647163	-3655234	65.366667	-13.8	652200	-134800	28WET5580849851	NQ27-12	H	STM		IC	20					N				HRAUNA	Hrauná	Hrauna	1994-01-14
1	-2647160	-3655231	65.9	-23.75	655400	-234500	27WUP7473011509	NQ27-09	P	PPL		IC	36					N				HRAUN	Hraun	Hraun	1994-01-14
1	-2647156	-3655227	63.766667	-19.8	634600	-194800	27VWL5918171570	NP27-02	T	MT		IC	23					N				HRAUN	Hraun	Hraun	1994-01-14
1	-2647140	-3655211	65.816667	-17.566667	654900	-173400	28WCU8269801873	NQ27-11	S	FRM		IC	32					N				HRAPPSSTADHIR	Hrappsstaðir	Hrappsstadhir	1994-01-14
1	-2647137	-3655208	65.316667	-20.533333	651900	-203200	27WWN2174543828	NQ27-10	S	FRM		IC	35					N				HRAPPSSTADHIR	Hrappsstaðir	Hrappsstadhir	1994-01-14
1	-2645434	-3653334	65.433333	-16.95	652600	-165700	28WDT0954858150	NQ27-11	H	RVN		IC	32					V				GYDHUHNJUKSGIL	Gyðuhnjúksgil	Gydhuhnjuksgil	1994-01-14
1	-2645427	-3653326	65.066667	-22.566667	650400	-223400	27WVN2631116798	NQ27-09	T	ISLS		IC	29					N				GVENDAREYJAR	Gvendareyjar	Gvendareyjar	1994-01-14
1	-2645422	-3653321	65.8	-17.116667	654800	-170700	28WDT0319599249	NQ27-11	T	MT		IC	32					N				GUSTAHNUKUR	Gustahnúkur	Gustahnukur	1994-01-14
1	-2645422	-3653320	65.8	-17.116667	654800	-170700	28WDT0319599249	NQ27-11	T	MT		IC	32					V				GUSTAHNJUKUR	Gustahnjúkur	Gustahnjukur	1994-01-14
1	-2646900	-3654943	64.866667	-22.033333	645200	-220200	27WVM5103093995	NQ27-13	S	FRMQ		IC	00					N				HOLMUR	Hólmur	Holmur	1994-01-14
1	-2645184	-3653058	65.633333	-21.4	653800	-212400	27WVN8158579100	NQ27-10	T	PT		IC	30					N				GRIND	Grind	Grind	1994-01-14
1	-2645175	-3653050	65.333333	-20.183333	652000	-201100	27WWN3803045851	NQ27-10	S	FRM		IC	00					V				GRIMSTUNGUR	Grímstungur	Grimstungur	1994-01-14
1	-2645170	-3653042	65.85	-18.2	655100	-181200	27WXP2779506041	NQ27-11	S	FRM		IC	09					N				GRIMSSTADHIR	Grímsstaðir	Grimsstadhir	1994-01-14
1	-2645168	-3653040	65.65	-16.116667	653900	-160700	28WDT4862781355	NQ27-11	S	FRM		IC	21					N				GRIMSSTADHIR	Grímsstaðir	Grimsstadhir	1998-04-03
1	-2645167	-3653039	65.316667	-19.183333	651900	-191100	27WWN8464344967	NQ27-10	S	FRM		IC	28					N				GRIMSSTADHIR	Grímsstaðir	Grimsstadhir	1994-01-14
1	-2645163	-3653035	64.716667	-21.9	644300	-215400	27WVM5711177183	NQ27-13	T	MT		IC	17					N				GRIMSSTADHAMULI	Grímsstaðamúli	Grimsstadhamuli	1994-01-14
1	-2641922	-3649437	64.516667	-15.15	643100	-150900	28WDS9279954598	NQ27-15	T	PROM		IC	06					N				BAKTUNGA	Baktunga	Baktunga	1994-01-14
1	-2643469	-3651164	63.766667	-19.516667	634600	-193100	27VWL7315271863	NP27-02	T	PK		IC	23					N				EINBUI	Einbúi	Einbui	1994-01-14
1	-2643458	-3651153	65.633333	-17.516667	653800	-173100	28WCT8416481359	NQ27-11	S	FRM		IC	32					N				EINBUI	Einbúi	Einbui	1994-01-14
1	-2642633	-3650244	63.783333	-17.933333	634700	-175600	28VCR5545376191	NP27-03	H	STM		IC	37					N				BREIDHBALAKVISL	Breiðbalakvísl	Breidhbalakvisl	1994-01-14
1	-2641853	-3649359	65.416667	-20.216667	652500	-201300	27WWN3636255119	NQ27-10	T	PROM		IC	05					N				BAKKABUNGA	Bakkabunga	Bakkabunga	1994-01-14
1	-2643830	-3651571	65.2	-21.066667	651200	-210400	27WVN9688030746	NQ27-10	S	FRM		IC	35					N				FALLANDASTADHIR	Fallandastaðir	Fallandastadhir	1994-01-14
1	-2642144	-3649689	64.583333	-18.666667	643500	-184000	27WXM1172464074	NQ27-14	T	HLL		IC	00					N				BISKUPSTHUFA	Biskupsþúfa	Biskupsthufa	1994-01-14
1	-2647741	-3655870	64.716667	-14.45	644300	-142700	28WES2621076992	NQ27-16	T	VAL		IC	31					N				HVITARDALUR	Hvítárdalur	Hvitardalur	1994-01-14
1	-2650058	-3658404	65.4	-19.25	652400	-191500	27WWN8128054164	NQ27-10	S	FRM		IC	28					N				LYTINGSSTADHIR	Lýtingsstaðir	Lytingsstadhir	1994-01-14
1	-2650050	-3658396	64.1	-18.316667	640600	-181900	27WXM3074910912	NQ27-14	T	HLL		IC	00					N				LYNGFELL	Lyngfell	Lyngfell	1994-01-14
1	-2650045	-3658391	64.55	-21.25	643300	-211500	27WVM8801358328	NQ27-13	H	BOG		IC	07					N				LYMSKA	Lymska	Lymska	1994-01-14
1	-2649162	-3657430	65.8	-23.616667	654800	-233700	27WUP8033700111	NQ27-09	T	PASS		IC	36					N				KVENNASKARDH	Kvennaskarð	Kvennaskardh	1994-01-14
1	-2648298	-3656500	66.166667	-23.566667	661000	-233400	27WUP8429540859	NQ27-05	S	FRM		IC	36					N				KEFLAVIK	Keflavík	Keflavik	1994-01-14
1	-2647535	-3655646	65.533333	-24.466667	653200	-242800	26WPT1705170251	NQ27-09	P	PPL		IC	34					N				HVALLATUR	Hvallátur	Hvallatur	1994-01-14
1	-2647530	-3655640	64.376389	-21.663056	642235	-213947	27WVM6800639124	NQ27-13	H	FJD		IC	00					N			fjörður	HVALFJORDHUR	Hvalfjörður	Hvalfjordhur	1998-04-03
1	-2647529	-3655637	66.383333	-14.816667	662300	-144900	28WEU0819662651	NQ27-07	T	BCH		IC	21					N				HVALFJARA	Hvalfjara	Hvalfjara	1994-01-14
1	-2647523	-3655658	64.6	-13.233333	643600	-131400	28WES8454565054	NQ27-16	T	ISL		IC	00					V				HVALSBAKUR	Hvalsbakur	Hvalsbakur	1994-01-14
1	-2647519	-3655624	65.416667	-23.8	652500	-234800	27WUN7005557781	NQ27-09	S	FRMQ		IC	34					N				HUSTUN	Hústún	Hustun	1994-01-14
1	-2644148	-3651925	65.333333	-19.25	652000	-191500	27WWN8148646736	NQ27-10	H	STM		IC	00					N				FLOALAEKUR	Flóalækur	Floalaekur	1994-01-14
1	-2646676	-3654713	65.65	-14.983333	653900	-145900	28WET0076780899	NQ27-12	S	FRMQ		IC	20					N				HOFSBORG	Hofsborg	Hofsborg	1994-01-14
1	-2646675	-3654710	65.666667	-15	654000	-150000	28WET0000082757	NQ27-12	T	VAL		IC	20					V				HOFSARDALR	Hofsardalr	Hofsardalr	1994-01-14
1	-2646672	-3654707	65.9	-19.433333	655400	-192600	27WWP7137809655	NQ27-10	H	STM		IC	28					N				HOFSA	Hofsá	Hofsa	1994-01-14
1	-2645667	-3653592	66.083333	-19.166667	660500	-191000	27WWP8292830412	NQ27-06	P	PPL		IC	28					N				HAGANESVIK	Haganesvík	Haganesvik	1998-04-03
1	-2644839	-3652682	65.633333	-18.783333	653800	-184700	27WXN0203280839	NQ27-11	T	PK		IC	09					V				GISLAHNJUKUR	Gíslahnjúkur	Gislahnjukur	1994-01-14
1	-2644838	-3652681	66	-21.416667	660000	-212500	27WVP8108919973	NQ27-05	S	FRM		IC	30					N				GISLABALI	Gíslabali	Gislabali	1994-01-14
1	-2646357	-3654351	64.633333	-21.75	643800	-214500	27WVM6414967803	NQ27-13	S	FRM		IC	17					N				HEYHOLT	Heyholt	Heyholt	1994-01-14
1	-2644597	-3652415	65.766667	-18.083333	654600	-180500	27WXN3354897003	NQ27-11	S	FRM		IC	32					N				GAUTSSTADHIR	Gautsstaðir	Gautsstadhir	1994-01-14
1	-2644586	-3652403	63.85	-20.833333	635100	-205000	27VWL0819680310	NP27-02	A	ADMD		IC	42					N			hreppur	GAULVERJABAEJARHREPPUR	Gaulverjabæjarhreppur	Gaulverjabaejarhreppur	2004-03-11
1	-2646108	-3654070	65.45	-17.533333	652700	-173200	28WCT8257560970	NQ27-11	T	MT		IC	32					N				HEIMARISLAKKAHAEDHIR	Heimari-Slakkahæðir	Heimari-Slakkahaedhir	1994-01-14
1	-2646092	-3654051	63.933333	-21.65	635600	-213900	27VVL6813289748	NP27-01	V	HTH		IC	03					N				HEIDHINHA	Heiðin Há	Heidhin Ha	1994-01-14
1	-2644345	-3652136	65.266667	-20.7	651600	-204200	27WWN1400638208	NQ27-10	S	FRM		IC	35					N				FREMRIFITJAR	Fremri-Fitjar	Fremri-Fitjar	1994-01-14
1	-2644342	-3652133	65.366667	-21.783333	652200	-214700	27WVN6356849546	NQ27-10	S	FRM		IC	08					N				FREMRIBREKKA	Fremri Brekka	Fremri Brekka	1994-01-14
1	-2644330	-3652121	66	-15.6	660000	-153600	28WDU7276820040	NQ27-07	T	SLP		IC	21					N				FREMRAFJALLSHLIDH	Fremrafjallshlíð	Fremrafjallshlidh	1994-01-14
1	-2644316	-3652105	65.266667	-22.416667	651600	-222500	27WVN3386638917	NQ27-09	S	FRM		IC	08					N				FRAKKANES	Frakkanes	Frakkanes	1994-01-14
1	-2643375	-3651061	65.133333	-20.75	650800	-204500	27WWN1173023338	NQ27-10	P	PPL		IC	35					N				EFRINUPUR	Efri-Núpur	Efri-Nupur	1994-01-14
1	-2643365	-3651051	64.983333	-22.75	645900	-224500	27WVN1743307740	NQ27-13	S	FRM		IC	29					N				EFRIHLIDH	Efrihlíð	Efrihlidh	1994-01-14
1	-2643358	-3651043	63.566667	-18.2	633400	-181200	27VXL3903851771	NP27-02	H	BOG		IC	37					N				EFRIEYJAREGG	Efrieyjaregg	Efrieyjaregg	1994-01-14
1	-2643352	-3651036	64.833333	-23.3	645000	-231800	27WUM9088391863	NQ27-13	S	FRM		IC	29					N				EFRIBLAFELDUR	Efri Bláfeldur	Efri Blafeldur	1994-01-14
1	-2641848	-3649354	65.466667	-21.916667	652800	-215500	27WVN5753060774	NQ27-10	H	STM		IC	04					N				BAKKAA	Bakkaá	Bakkaa	1994-01-14
1	-2641847	-3649353	65.75	-19.9	654500	-195400	27WWN5041192486	NQ27-10	T	VAL		IC	28					N				BAKDALUR	Bakdalur	Bakdalur	1994-01-14
1	-2641827	-3649331	65.866667	-14.883333	655200	-145300	28WEU0532305053	NQ27-12	H	LKS		IC	20					N				BAEJARTJARNIR	Bæjartjarnir	Baejartjarnir	1994-01-14
1	-2643803	-3651542	64.766667	-14.25	644600	-141500	28WES3567582662	NQ27-16	T	VAL		IC	31					N				FAGRIDALUR	Fagridalur	Fagridalur	1994-01-14
1	-2642978	-3650621	65.616667	-15.2	653700	-151200	28WDT9078777198	NQ27-12	T	HLL		IC	20					N				BURSTARFELL	Burstarfell	Burstarfell	1994-01-14
1	-2642971	-3650612	65.583333	-16.466667	653500	-162800	28WDT3235474257	NQ27-11	L	GRAZ		IC	32					N				BURFELLSMELUR	Búrfellsmelur	Burfellsmelur	1994-01-14
1	-2641290	-3648740	65.216667	-19.883333	651300	-195300	27WWN5222933064	NQ27-10	T	HLLS		IC	00					N				ALFHOLAR	Álfhólar	Alfholar	1994-01-14
1	-2642115	-3649659	65.35	-21.766667	652100	-214600	27WVN6432147679	NQ27-10	S	FRM		IC	08					N				BESSATUNGA	Bessatunga	Bessatunga	1994-01-14
1	-2643679	-3651417	65.3	-13.85	651800	-135100	28WET5361942379	NQ27-12	P	PPL		IC	20					N				EYRAR	Eyrar	Eyrar	1994-01-14
1	-2643659	-3651395	66.033333	-18.433333	660200	-182600	27WXP1631426007	NQ27-06	T	RK		IC	09					N				EYJARHALAR	Eyjarhalar	Eyjarhalar	1994-01-14
1	-2643650	-3651380	65.9	-18.25	655400	-181500	27WXP2527011509	NQ27-11	H	FJD		IC	00					V				EYJAFJORD	Eyja Fjord	Eyja Fjord	1998-04-03
1	-2643650	-3651358	65.9	-18.25	655400	-181500	27WXP2527011509	NQ27-11	H	FJD		IC	00					V				EYIAFJORD	Eyia Fjord	Eyia Fjord	1998-04-03
1	-2650037	-3658382	65.683333	-17.866667	654100	-175200	28WCT6831787617	NQ27-11	S	FRM		IC	32					N				LUNDUR	Lundur	Lundur	1994-01-14
1	-2650035	-3658380	64.783333	-21.333333	644700	-212000	27WVM8415484350	NQ27-13	S	FRM		IC	17					N				LUNDUR	Lundur	Lundur	1994-01-14
1	-2650013	-3658358	64.35	-14.8	642100	-144800	28WES0966036032	NQ27-16	H	BGHT		IC	06					N				LONSVIK	Lónsvík	Lonsvik	1998-04-03
1	-2649152	-3657419	65.916667	-20.35	655500	-202100	27WWP2959710775	NQ27-10	S	FRM		IC	05					N				KURFUR	Kurfur	Kurfur	1994-01-14
1	-2648425	-3656642	65.916667	-15.366667	655500	-152200	28WDU8330410670	NQ27-12	L	GRAZ		IC	00					N				KILAR	Kílar	Kilar	1994-01-14
1	-2648415	-3656618	64.303889	-21.777778	641814	-214640	27WVM6237231108	NQ27-13	S	FRM		IC	15					N				KIDHAFELL	Kiðafell	Kidhafell	1997-05-23
1	-2648414	-3656628	63.983333	-20.783333	635900	-204700	27VWL1060495175	NP27-02	S	FRM		IC	03					N				KIDHJABERG	Kiðjaberg	Kidhjaberg	1994-01-14
1	-2648412	-3656626	65.05	-22.833333	650300	-225000	27WVN1371715279	NQ27-09	T	ISL		IC	29					N				KIDHEY	Kiðey	Kidhey	1994-01-14
1	-2647498	-3655599	64.016667	-20.516667	640100	-203100	27WWL2362798961	NQ27-14	S	FRM		IC	03					V				HUSATOFTIN	Husatoftin	Husatoftin	1994-01-14
1	-2646648	-3654680	64.383333	-15.333333	642300	-152000	28WDS8392039773	NQ27-15	S	FRM		IC	06					N				HOFFELL	Hoffell	Hoffell	1994-01-14
1	-2646646	-3654675	66.366667	-14.916667	662200	-145500	28WEU0372860783	NQ27-07	S	FRMQ		IC	21					N				HOFDHI	Höfði	Hofdhi	1994-01-14
1	-2646643	-3654672	65.916667	-18.166667	655500	-181000	27WXP2898013534	NQ27-11	S	FRM		IC	32					N				HOFDHI	Höfði	Hofdhi	1994-01-14
1	-2646629	-3654658	65.866667	-23.45	655200	-232700	27WUP8824507229	NQ27-09	T	PT		IC	36					N				HOFDHAODDI	Höfðaoddi	Hofdhaoddi	1994-01-14
1	-2644824	-3652662	65.5	-18.683333	653000	-184100	27WXN0718166153	NQ27-11	T	PASS		IC	09					N				GILSSKARDH	Gilsskarð	Gilsskardh	1994-01-14
1	-2644822	-3652658	65.433333	-21.833333	652600	-215000	27WVN6134157006	NQ27-10	H	FJD		IC	00					V				GILSFJORD	Gils Fjörd	Gils Fjord	1994-01-14
1	-2644818	-3652652	65.183333	-20.6	651100	-203600	27WWN1873328946	NQ27-10	S	FRMQ		IC	35					N				GILSBAKKI	Gilsbakki	Gilsbakki	1994-01-14
1	-2644816	-3652650	65.5	-18.216667	653000	-181300	27WXN2876167027	NQ27-11	S	FRM		IC	09					N				GILSBAKKI	Gilsbakki	Gilsbakki	1994-01-14
1	-2646338	-3654332	64.916667	-22.466667	645500	-222800	27WVM3062699972	NQ27-13	T	MT		IC	29					N				HESTUR	Hestur	Hestur	1994-01-14
1	-2645555	-3653465	65.933333	-22.283333	655600	-221700	27WVP4160513076	NQ27-09	T	HLL		IC	19					N				HAFNARDALSFJALL	Hafnardalsfjall	Hafnardalsfjall	1994-01-14
1	-2645553	-3653463	64.483333	-21.966667	642900	-215800	27WVM5353851229	NQ27-13	S	FRM		IC	07					N				HAFNARBAELI	Hafnarbæli	Hafnarbaeli	1994-01-14
1	-2644566	-3652383	65.45	-21.833333	652700	-215000	27WVN6136658863	NQ27-10	P	PPL		IC	04					N				GARPSDALUR	Garpsdalur	Garpsdalur	1994-01-14
1	-2644564	-3652320	64.75	-22.716667	644500	-224300	27WVM1830081700	NQ27-13	T	RK		IC	29					V				GARDAR	Gardar	Gardar	1998-04-03
1	-2644560	-3652375	66.066667	-18.7	660400	-184200	27WXP0409829251	NQ27-06	S	FRM		IC	09					N				GARDHUR	Garður	Gardhur	1994-01-14
1	-2646082	-3654040	63.466667	-18.983333	632800	-185900	27VXL0050339168	NP27-02	H	LK		IC	37					N				HEIDHARVATN	Heiðarvatn	Heidharvatn	1994-01-14
1	-2646074	-3654032	63.8	-18.183333	634800	-181100	27VXL3871977788	NP27-02	S	FRM		IC	37					N				HEIDHARSEL	Heiðarsel	Heidharsel	1994-01-14
1	-2644303	-3652090	63.8	-18.65	634800	-183900	27VXL1574576858	NP27-02	T	SLP		IC	00					N				FOSSTUNGUR	Fosstungur	Fosstungur	1994-01-14
1	-2643334	-3651015	65.65	-19.35	653900	-192100	27WWN7590681895	NQ27-10	S	FRM		IC	28					N				DYRFINNUSTADHIR	Dýrfinnustaðir	Dyrfinnustadhir	1994-01-14
1	-2642629	-3650239	65.466667	-13.666667	652800	-134000	28WET6177361119	NQ27-12	S	FRM		IC	20					N				BREIDHAVIK	Breiðavík	Breidhavik	1994-01-14
1	-2642102	-3649646	65.533333	-18.583333	653200	-183500	27WXN1166370039	NQ27-11	S	FRM		IC	09					N				BESSAHLADHIR	Bessahlaðir	Bessahladhir	1994-01-14
1	-2642095	-3649638	64.983333	-13.95	645900	-135700	28WET4954407008	NQ27-16	T	PK		IC	31					N				BERUTINDUR	Berutindur	Berutindur	1994-01-14
1	-2642087	-3649628	65.5	-22.1	653000	-220600	27WVN4910164625	NQ27-09	H	FJD		IC	04					N				BERUFJORDHUR	Berufjörður	Berufjordhur	1994-01-14
1	-2643646	-3651375	65.65	-18.066667	653900	-180400	27WXN3491784046	NQ27-11	H	STM		IC	09					N				EYJAFJARDHARA	Eyjafjarðará	Eyjafjardhara	1994-01-14
1	-2643644	-3651349	63.633333	-19.6	633800	-193600	27VWL6936956916	NP27-02	H	CAPG		IC	23					V				EVJAFJALLAJOKULL	Evjafjallajökull	Evjafjallajokull	1998-04-03
1	-2643641	-3651365	65.583333	-17.55	653500	-173300	28WCT8240575852	NQ27-11	T	VAL		IC	32					N				EYJADALUR	Eyjadalur	Eyjadalur	1994-01-14
1	-2643638	-3651362	64.766667	-15.45	644600	-152700	28WDS7859582527	NQ27-15	T	PLN		IC	20					N				EYJABAKKAR	Eyjabakkar	Eyjabakkar	1994-01-14
1	-2642871	-3650506	64.016667	-20.266667	640100	-201600	27WWL3584799078	NQ27-14	H	FLLS		IC	03					N				BUDHAFOSS	Búðafoss	Budhafoss	1994-01-14
1	-2642870	-3650504	66.116667	-23.116667	660700	-230700	27WVP0438534529	NQ27-05	S	FRM		IC	36					N				BUDH	Búð	Budh	1994-01-14
1	-2642867	-3650498	65.683333	-18.366667	654100	-182200	27WXN2097087148	NQ27-11	S	FRM		IC	09					N				BRYTI	Bryti	Bryti	1994-01-14
1	-2642863	-3650493	66.433333	-22.383333	662600	-222300	27WVP3828668895	NQ27-05	T	RK		IC	19					N				BRYNI	Brýni	Bryni	1994-01-14
1	-2642040	-3649576	65.6	-17.766667	653600	-174600	28WCT7249978130	NQ27-11	S	FRM		IC	32					N				BELGSA	Belgsá	Belgsa	1994-01-14
1	-2642036	-3649571	66.2	-17.1	661200	-170600	28WDU0544943789	NQ27-07	T	PT		IC	32					N				BEITARNEF	Beitarnef	Beitarnef	1994-01-14
1	-2642026	-3649561	64.8	-21.733333	644800	-214400	27WVM6516186367	NQ27-13	T	HLL		IC	17					N				BEILARHEIDHI	Beilárheiði	Beilarheidhi	1994-01-14
1	-2641207	-3648648	65.4	-22.233333	652400	-221400	27WVN4271453596	NQ27-09	T	ISL		IC	04					N				AEDHAKLETTAR	Æðaklettar	AEdhaklettar	1994-01-14
1	-2641377	-3648841	66.066667	-18.9	660400	-185400	27WWP9504928933	NQ27-06	T	PK		IC	00					N				AMARHYRNA	Ámárhyrna	Amarhyrna	1994-01-14
1	-2641375	-3648838	65.933333	-23.583333	655600	-233500	27WUP8247214899	NQ27-09	S	FRM		IC	36					N				ALVIDHRA	Alviðra	Alvidhra	1994-01-14
1	-2641374	-3648837	64	-21	640000	-210000	27WWL0000097014	NQ27-14	S	FRM		IC	03					N				ALVIDHRA	Alviðra	Alvidhra	1994-01-14
1	-2641370	-3648828	65.516667	-20.966667	653100	-205800	27WWN0154166038	NQ27-10	S	FRM		IC	35					N				ALMENNINGUR	Almenningur	Almenningur	1994-01-14
1	-2643787	-3651526	64.433333	-15.083333	642600	-150500	28WDS9598745306	NQ27-15	T	SLP		IC	06					N				FAGRAHLIDH	Fagrahlíð	Fagrahlidh	1994-01-14
1	-2643008	-3650654	65.066667	-17.633333	650400	-173800	28WCT7615818466	NQ27-11	L	GRAZ		IC	00					N				DAELDIR	Dældir	Daeldir	1994-01-14
1	-2643004	-3650650	66.2	-16.45	661200	-162700	28WDU3471042959	NQ27-07	S	FRM		IC	21					N				DADHASTADHIR	Daðastaðir	Dadhastadhir	1994-01-14
1	-2643003	-3650649	65.85	-19.7	655100	-194200	27WWP5934603805	NQ27-10	S	FRM		IC	28					N				DADHASTADHIR	Daðastaðir	Dadhastadhir	1994-01-14
1	-2642997	-3650642	65.316667	-21.033333	651900	-210200	27WVN9844743748	NQ27-10	H	LK		IC	35					N				BYRGISVATN	Byrgisvatn	Byrgisvatn	1994-01-14
1	-2642993	-3650636	64.033333	-22.733333	640200	-224400	27WVM1532801880	NQ27-13	T	RKS		IC	10					N				BYJARSKERSEYRI	Býjarskerseyri	Byjarskerseyri	1994-01-14
1	-2643620	-3651336	65.083333	-14.05	650500	-140300	28WET4465818078	NQ27-12	S	FRM		IC	31					N				ESKIFJORDHUR	Eskifjörður	Eskifjordhur	1994-01-14
1	-2643613	-3651328	64.25	-15.533333	641500	-153200	28WDS7414724981	NQ27-15	S	FRM		IC	06					N				ESKEY	Eskey	Eskey	1994-01-14
1	-2643611	-3651325	64.216667	-21.766667	641300	-214600	27WVM6279221382	NQ27-13	S	FRM		IC	15					N				ESJUBERG	Esjuberg	Esjuberg	1994-01-14
1	-2643606	-3651317	64	-20.133333	640000	-200800	27WWL4239097302	NQ27-14	S	RUIN		IC	23					N				ERILL	Erill	Erill	1994-01-14
1	-2643594	-3651304	66.133333	-21.75	660800	-214500	27WVP6613934975	NQ27-05	T	PT		IC	30					N				ENGJANES	Engjanes	Engjanes	1994-01-14
1	-2649294	-3657571	66	-19.966667	660000	-195800	27WWP4689820296	NQ27-06	S	FRM		IC	28					N				LAGIMULI	Lágimúli	Lagimuli	1994-01-14
1	-2649286	-3657563	66.133333	-18.216667	660800	-181300	27WXP2563337563	NQ27-06	T	MT		IC	32					N				LAGATHORA	Lága-þóra	Laga-thora	1995-09-06
1	-2648410	-3656624	64.966667	-23.4	645800	-232400	27WUN8670406890	NQ27-13	T	PT		IC	29					N				KIDHANES	Kiðanes	Kidhanes	1994-01-14
1	-2648405	-3656615	65.966667	-20.15	655800	-200900	27WWP3862816456	NQ27-10	T	RDGE		IC	00					N				KETUBRUNI	Ketubruni	Ketubruni	1994-01-14
1	-2648402	-3656612	64.233333	-20.683333	641400	-204100	27WWM1536023054	NQ27-14	S	FRM		IC	03					N				KETILVELLIR	Ketilvellir	Ketilvellir	1994-01-14
1	-2648399	-3656609	65.7	-14.416667	654200	-142500	28WET2678686596	NQ27-12	S	FRM		IC	20					N				KETILSSTADHIR	Ketilsstaðir	Ketilsstadhir	1994-01-14
1	-2649806	-3658134	65.566667	-21.483333	653400	-212900	27WVN7769271697	NQ27-10	S	FRM		IC	30					N				LITLAFJARDHARHORN	Litla Fjarðarhorn	Litla Fjardharhorn	1994-01-14
1	-2649796	-3658123	64.516667	-21.583333	643100	-213500	27WVM7199654719	NQ27-13	S	FRM		IC	07					N				LITLADRAGEYRI	Litla Drageyri	Litla Drageyri	1994-01-14
1	-2645794	-3653731	65.566667	-18.55	653400	-183300	27WXN1305873812	NQ27-11	S	FRM		IC	09					N				HALS	Háls	Hals	1994-01-14
1	-2645787	-3653723	65.716667	-23.966667	654300	-235800	27WUN6390191542	NQ27-09	T	HLL		IC	34					N				HALLUR	Hallur	Hallur	1994-01-14
1	-2644029	-3651794	64.783333	-18.3	644700	-181800	27WXM2832387044	NQ27-14	H	STM		IC	00					N				FJORDHUNGAKVISL	Fjórðungakvísl	Fjordhungakvisl	1994-01-14
1	-2644023	-3651787	65.166667	-16.583333	651000	-163500	28WDT2580727960	NQ27-11	T	HLL		IC	32					N				FJARHOLADYNGJA	Fjárhóladyngja	Fjarholadyngja	1994-01-14
1	-2644020	-3651784	64.283333	-14.9	641700	-145400	28WES0484228591	NQ27-16	H	RF		IC	06					V				FJARDHASKER	Fjarðasker	Fjardhasker	1994-01-14
1	-2644010	-3651772	64.283333	-15	641700	-150000	28WES0000028587	NQ27-16	T	MT		IC	06					N				FJARDHARFJALL	Fjarðarfjall	Fjardharfjall	1994-01-14
1	-2647067	-3655133	64.3	-20.816667	641800	-204900	27WWM0887130457	NQ27-14	T	SLP		IC	03					N				HRAFNABJARGAHALS	Hrafnabjargaháls	Hrafnabjargahals	1994-01-14
1	-2647040	-3655100	66.55	-22.95	663300	-225700	27WVP1341882569	NQ27-05	H	BNK		IC	00					N				HORNGRUNN	Horngrunn	Horngrunn	1994-01-14
1	-2645276	-3653156	65.166667	-21.533333	651000	-213200	27WVN7500727135	NQ27-10	S	FRM		IC	08					N				GROF	Gröf	Grof	1994-01-14
1	-2645270	-3653150	64.566667	-21.55	643400	-213300	27WVM7364560276	NQ27-13	S	FRM		IC	07					N				GROF	Gröf	Grof	1994-01-14
1	-2645266	-3653145	63.866667	-20.75	635200	-204500	27VWL1228682181	NP27-02	S	FRM		IC	03					N				GROF	Gróf	Grof	1994-01-14
1	-2645264	-3653142	65.366667	-14.35	652200	-142100	28WET3023149476	NQ27-12	S	FRM		IC	31					N				GRODHRARSTODH	Groðrarstöð	Grodhrarstodh	1994-01-14
1	-2646761	-3654800	63.516667	-19.383333	633100	-192300	27VWL8043144173	NP27-02	T	ISL		IC	37					N				HOLAR	Hólar	Holar	1994-01-14
1	-2646758	-3654797	65.716667	-17.366667	654300	-172200	28WCT9141590374	NQ27-11	S	FRM		IC	32					N				HOLAR	Hólar	Holar	1994-01-14
1	-2642593	-3650196	65.033333	-22.4	650200	-222400	27WVN3406712900	NQ27-09	P	PPL		IC	29					N				BREIDHABOLSSTADHUR	Breiðabólsstaður	Breidhabolsstadhur	1994-01-14
1	-2642590	-3650192	63.816667	-18.016667	634900	-180100	27VXL4683680017	NP27-02	S	FRM		IC	37					N				BREIDHABOLSSTADHUR	Breiðabólsstaður	Breidhabolsstadhur	1994-01-14
1	-2642588	-3650193	64.933333	-21.55	645600	-213300	27WVN7399901138	NQ27-13	S	FRM		IC	08					V				BREIDHABOLSSTADHUR	Breiðabolsstaður	Breidhabolsstadhur	1994-01-14
1	-2642583	-3650183	66.183333	-23.466667	661100	-232800	27WUP8887442534	NQ27-05	S	FRM		IC	36					N				BREIDHABOL	Breiðaból	Breidhabol	1994-01-14
1	-2642821	-3650450	64.016667	-20.55	640100	-203300	27WWL2199798949	NQ27-14	S	FRM		IC	03					N				BRUNAVALLAKOT	Brúnavallakot	Brunavallakot	1994-01-14
